"","Entity","Year","Disasters","Deaths"
"10681","Morocco",1970,"GlacialLakeOutbursts",0
"10682","Morocco",1980,"Drought",0
"10683","Morocco",1980,"Earthquakes",0
"10684","Morocco",1980,"VolcanicActivities",0
"10685","Morocco",1980,"Floods",0
"10686","Morocco",1980,"MassMovements",3.1
"10687","Morocco",1980,"Storms",0
"10688","Morocco",1980,"Landslides",0.1
"10689","Morocco",1980,"Fog",0
"10690","Morocco",1980,"Wildfires",0
"10691","Morocco",1980,"ExtremeTemperature",0
"10692","Morocco",1980,"GlacialLakeOutbursts",0
"10693","Morocco",1990,"Drought",0
"10694","Morocco",1990,"Earthquakes",0
"10695","Morocco",1990,"VolcanicActivities",0
"10696","Morocco",1990,"Floods",87.6
"10697","Morocco",1990,"MassMovements",0
"10698","Morocco",1990,"Storms",1.4
"10699","Morocco",1990,"Landslides",0
"10700","Morocco",1990,"Fog",0
"10701","Morocco",1990,"Wildfires",0
"10702","Morocco",1990,"ExtremeTemperature",0
"10703","Morocco",1990,"GlacialLakeOutbursts",0
"10704","Morocco",2000,"Drought",0
"10705","Morocco",2000,"Earthquakes",62.8
"10706","Morocco",2000,"VolcanicActivities",0
"10707","Morocco",2000,"Floods",22.1
"10708","Morocco",2000,"MassMovements",0
"10709","Morocco",2000,"Storms",0.1
"10710","Morocco",2000,"Landslides",0
"10711","Morocco",2000,"Fog",0
"10712","Morocco",2000,"Wildfires",0
"10713","Morocco",2000,"ExtremeTemperature",0
"10714","Morocco",2000,"GlacialLakeOutbursts",0
"10715","Morocco",2010,"Drought",0
"10716","Morocco",2010,"Earthquakes",0
"10717","Morocco",2010,"VolcanicActivities",0
"10718","Morocco",2010,"Floods",7.7
"10719","Morocco",2010,"MassMovements",0
"10720","Morocco",2010,"Storms",4.9
"10721","Morocco",2010,"Landslides",1.5
"10722","Morocco",2010,"Fog",0
"10723","Morocco",2010,"Wildfires",0
"10724","Morocco",2010,"ExtremeTemperature",0
"10725","Morocco",2010,"GlacialLakeOutbursts",0
"10726","Mozambique",1950,"Drought",0
"10727","Mozambique",1950,"Earthquakes",0
"10728","Mozambique",1950,"VolcanicActivities",0
"10729","Mozambique",1950,"Floods",0
"10730","Mozambique",1950,"MassMovements",0
"10731","Mozambique",1950,"Storms",10.7
"10732","Mozambique",1950,"Landslides",0
"10733","Mozambique",1950,"Fog",0
"10734","Mozambique",1950,"Wildfires",0
"10735","Mozambique",1950,"ExtremeTemperature",0
"10736","Mozambique",1950,"GlacialLakeOutbursts",0
"10737","Mozambique",1960,"Drought",0
"10738","Mozambique",1960,"Earthquakes",0
"10739","Mozambique",1960,"VolcanicActivities",0
"10740","Mozambique",1960,"Floods",0
"10741","Mozambique",1960,"MassMovements",0
"10742","Mozambique",1960,"Storms",0
"10743","Mozambique",1960,"Landslides",0
"10744","Mozambique",1960,"Fog",0
"10745","Mozambique",1960,"Wildfires",0
"10746","Mozambique",1960,"ExtremeTemperature",0
"10747","Mozambique",1960,"GlacialLakeOutbursts",0
"10748","Mozambique",1970,"Drought",0
"10749","Mozambique",1970,"Earthquakes",0
"10750","Mozambique",1970,"VolcanicActivities",0
"10751","Mozambique",1970,"Floods",84.1
"10752","Mozambique",1970,"MassMovements",0
"10753","Mozambique",1970,"Storms",0.7
"10754","Mozambique",1970,"Landslides",0
"10755","Mozambique",1970,"Fog",0
"10756","Mozambique",1970,"Wildfires",0
"10757","Mozambique",1970,"ExtremeTemperature",0
"10758","Mozambique",1970,"GlacialLakeOutbursts",0
"10759","Mozambique",1980,"Drought",10005
"10760","Mozambique",1980,"Earthquakes",0
"10761","Mozambique",1980,"VolcanicActivities",0
"10762","Mozambique",1980,"Floods",1
"10763","Mozambique",1980,"MassMovements",0
"10764","Mozambique",1980,"Storms",20.9
"10765","Mozambique",1980,"Landslides",0
"10766","Mozambique",1980,"Fog",0
"10767","Mozambique",1980,"Wildfires",0
"10768","Mozambique",1980,"ExtremeTemperature",0
"10769","Mozambique",1980,"GlacialLakeOutbursts",0
"10770","Mozambique",1990,"Drought",0
"10771","Mozambique",1990,"Earthquakes",0
"10772","Mozambique",1990,"VolcanicActivities",0
"10773","Mozambique",1990,"Floods",5.8
"10774","Mozambique",1990,"MassMovements",0
"10775","Mozambique",1990,"Storms",25.1
"10776","Mozambique",1990,"Landslides",8.7
"10777","Mozambique",1990,"Fog",0
"10778","Mozambique",1990,"Wildfires",0
"10779","Mozambique",1990,"ExtremeTemperature",0
"10780","Mozambique",1990,"GlacialLakeOutbursts",0
"10781","Mozambique",2000,"Drought",1.8
"10782","Mozambique",2000,"Earthquakes",0.4
"10783","Mozambique",2000,"VolcanicActivities",0
"10784","Mozambique",2000,"Floods",101.2
"10785","Mozambique",2000,"MassMovements",0
"10786","Mozambique",2000,"Storms",6.5
"10787","Mozambique",2000,"Landslides",0
"10788","Mozambique",2000,"Fog",0
"10789","Mozambique",2000,"Wildfires",4.9
"10790","Mozambique",2000,"ExtremeTemperature",0
"10791","Mozambique",2000,"GlacialLakeOutbursts",0
"10792","Mozambique",2010,"Drought",0
"10793","Mozambique",2010,"Earthquakes",0
"10794","Mozambique",2010,"VolcanicActivities",0
"10795","Mozambique",2010,"Floods",44.7
"10796","Mozambique",2010,"MassMovements",0
"10797","Mozambique",2010,"Storms",71.2
"10798","Mozambique",2010,"Landslides",1.7
"10799","Mozambique",2010,"Fog",0
"10800","Mozambique",2010,"Wildfires",0
"10801","Mozambique",2010,"ExtremeTemperature",0
"10802","Mozambique",2010,"GlacialLakeOutbursts",0
"10803","Myanmar",1900,"Drought",0
"10804","Myanmar",1900,"Earthquakes",0
"10805","Myanmar",1900,"VolcanicActivities",0
"10806","Myanmar",1900,"Floods",0
"10807","Myanmar",1900,"MassMovements",0
"10808","Myanmar",1900,"Storms",60
"10809","Myanmar",1900,"Landslides",0
"10810","Myanmar",1900,"Fog",0
"10811","Myanmar",1900,"Wildfires",0
"10812","Myanmar",1900,"ExtremeTemperature",0
"10813","Myanmar",1900,"GlacialLakeOutbursts",0
"10814","Myanmar",1910,"Drought",0
"10815","Myanmar",1910,"Earthquakes",0
"10816","Myanmar",1910,"VolcanicActivities",0
"10817","Myanmar",1910,"Floods",0
"10818","Myanmar",1910,"MassMovements",0
"10819","Myanmar",1910,"Storms",0
"10820","Myanmar",1910,"Landslides",0
"10821","Myanmar",1910,"Fog",0
"10822","Myanmar",1910,"Wildfires",0
"10823","Myanmar",1910,"ExtremeTemperature",0
"10824","Myanmar",1910,"GlacialLakeOutbursts",0
"10825","Myanmar",1920,"Drought",0
"10826","Myanmar",1920,"Earthquakes",0
"10827","Myanmar",1920,"VolcanicActivities",0
"10828","Myanmar",1920,"Floods",0
"10829","Myanmar",1920,"MassMovements",0
"10830","Myanmar",1920,"Storms",270.6
"10831","Myanmar",1920,"Landslides",0
"10832","Myanmar",1920,"Fog",0
"10833","Myanmar",1920,"Wildfires",0
"10834","Myanmar",1920,"ExtremeTemperature",0
"10835","Myanmar",1920,"GlacialLakeOutbursts",0
"10836","Myanmar",1930,"Drought",0
"10837","Myanmar",1930,"Earthquakes",58.6
"10838","Myanmar",1930,"VolcanicActivities",0
"10839","Myanmar",1930,"Floods",0
"10840","Myanmar",1930,"MassMovements",0
"10841","Myanmar",1930,"Storms",100
"10842","Myanmar",1930,"Landslides",0
"10843","Myanmar",1930,"Fog",0
"10844","Myanmar",1930,"Wildfires",0
"10845","Myanmar",1930,"ExtremeTemperature",0
"10846","Myanmar",1930,"GlacialLakeOutbursts",0
"10847","Myanmar",1940,"Drought",0
"10848","Myanmar",1940,"Earthquakes",1.5
"10849","Myanmar",1940,"VolcanicActivities",0
"10850","Myanmar",1940,"Floods",0
"10851","Myanmar",1940,"MassMovements",0
"10852","Myanmar",1940,"Storms",0
"10853","Myanmar",1940,"Landslides",0
"10854","Myanmar",1940,"Fog",0
"10855","Myanmar",1940,"Wildfires",0
"10856","Myanmar",1940,"ExtremeTemperature",0
"10857","Myanmar",1940,"GlacialLakeOutbursts",0
"10858","Myanmar",1950,"Drought",0
"10859","Myanmar",1950,"Earthquakes",0
"10860","Myanmar",1950,"VolcanicActivities",0
"10861","Myanmar",1950,"Floods",0
"10862","Myanmar",1950,"MassMovements",0
"10863","Myanmar",1950,"Storms",0
"10864","Myanmar",1950,"Landslides",0
"10865","Myanmar",1950,"Fog",0
"10866","Myanmar",1950,"Wildfires",0
"10867","Myanmar",1950,"ExtremeTemperature",0
"10868","Myanmar",1950,"GlacialLakeOutbursts",0
"10869","Myanmar",1960,"Drought",0
"10870","Myanmar",1960,"Earthquakes",0
"10871","Myanmar",1960,"VolcanicActivities",0
"10872","Myanmar",1960,"Floods",3.4
"10873","Myanmar",1960,"MassMovements",0
"10874","Myanmar",1960,"Storms",144.8
"10875","Myanmar",1960,"Landslides",0
"10876","Myanmar",1960,"Fog",0
"10877","Myanmar",1960,"Wildfires",0
"10878","Myanmar",1960,"ExtremeTemperature",0
"10879","Myanmar",1960,"GlacialLakeOutbursts",0
"10880","Myanmar",1970,"Drought",0
"10881","Myanmar",1970,"Earthquakes",0
"10882","Myanmar",1970,"VolcanicActivities",0
"10883","Myanmar",1970,"Floods",9.3
"10884","Myanmar",1970,"MassMovements",0
"10885","Myanmar",1970,"Storms",20
"10886","Myanmar",1970,"Landslides",0
"10887","Myanmar",1970,"Fog",0
"10888","Myanmar",1970,"Wildfires",0
"10889","Myanmar",1970,"ExtremeTemperature",0
"10890","Myanmar",1970,"GlacialLakeOutbursts",0
"10891","Myanmar",1980,"Drought",0
"10892","Myanmar",1980,"Earthquakes",0
"10893","Myanmar",1980,"VolcanicActivities",0
"10894","Myanmar",1980,"Floods",0
"10895","Myanmar",1980,"MassMovements",0
"10896","Myanmar",1980,"Storms",1.1
"10897","Myanmar",1980,"Landslides",0
"10898","Myanmar",1980,"Fog",0
"10899","Myanmar",1980,"Wildfires",0.8
"10900","Myanmar",1980,"ExtremeTemperature",0
"10901","Myanmar",1980,"GlacialLakeOutbursts",0
"10902","Myanmar",1990,"Drought",0
"10903","Myanmar",1990,"Earthquakes",0
"10904","Myanmar",1990,"VolcanicActivities",0
"10905","Myanmar",1990,"Floods",16.9
"10906","Myanmar",1990,"MassMovements",0
"10907","Myanmar",1990,"Storms",1.7
"10908","Myanmar",1990,"Landslides",0
"10909","Myanmar",1990,"Fog",0
"10910","Myanmar",1990,"Wildfires",0
"10911","Myanmar",1990,"ExtremeTemperature",0
"10912","Myanmar",1990,"GlacialLakeOutbursts",0
"10913","Myanmar",2000,"Drought",0
"10914","Myanmar",2000,"Earthquakes",7.1
"10915","Myanmar",2000,"VolcanicActivities",0
"10916","Myanmar",2000,"Floods",10.2
"10917","Myanmar",2000,"MassMovements",0
"10918","Myanmar",2000,"Storms",13863.6
"10919","Myanmar",2000,"Landslides",4.1
"10920","Myanmar",2000,"Fog",0
"10921","Myanmar",2000,"Wildfires",0
"10922","Myanmar",2000,"ExtremeTemperature",0
"10923","Myanmar",2000,"GlacialLakeOutbursts",0
"10924","Myanmar",2010,"Drought",0
"10925","Myanmar",2010,"Earthquakes",11.6
"10926","Myanmar",2010,"VolcanicActivities",0
"10927","Myanmar",2010,"Floods",50.4
"10928","Myanmar",2010,"MassMovements",1.7
"10929","Myanmar",2010,"Storms",8
"10930","Myanmar",2010,"Landslides",19.2
"10931","Myanmar",2010,"Fog",0
"10932","Myanmar",2010,"Wildfires",0
"10933","Myanmar",2010,"ExtremeTemperature",0
"10934","Myanmar",2010,"GlacialLakeOutbursts",0
"10935","Namibia",1980,"Drought",0
"10936","Namibia",1980,"Earthquakes",0
"10937","Namibia",1980,"VolcanicActivities",0
"10938","Namibia",1980,"Floods",0
"10939","Namibia",1980,"MassMovements",0
"10940","Namibia",1980,"Storms",0
"10941","Namibia",1980,"Landslides",0
"10942","Namibia",1980,"Fog",0
"10943","Namibia",1980,"Wildfires",0
"10944","Namibia",1980,"ExtremeTemperature",0
"10945","Namibia",1980,"GlacialLakeOutbursts",0
"10946","Namibia",1990,"Drought",0
"10947","Namibia",1990,"Earthquakes",0
"10948","Namibia",1990,"VolcanicActivities",0
"10949","Namibia",1990,"Floods",0
"10950","Namibia",1990,"MassMovements",0
"10951","Namibia",1990,"Storms",0
"10952","Namibia",1990,"Landslides",0
"10953","Namibia",1990,"Fog",0
"10954","Namibia",1990,"Wildfires",0
"10955","Namibia",1990,"ExtremeTemperature",0
"10956","Namibia",1990,"GlacialLakeOutbursts",0
"10957","Namibia",2000,"Drought",0
"10958","Namibia",2000,"Earthquakes",0
"10959","Namibia",2000,"VolcanicActivities",0
"10960","Namibia",2000,"Floods",14.8
"10961","Namibia",2000,"MassMovements",0
"10962","Namibia",2000,"Storms",0
"10963","Namibia",2000,"Landslides",0
"10964","Namibia",2000,"Fog",0
"10965","Namibia",2000,"Wildfires",0
"10966","Namibia",2000,"ExtremeTemperature",0
"10967","Namibia",2000,"GlacialLakeOutbursts",0
"10968","Namibia",2010,"Drought",0
"10969","Namibia",2010,"Earthquakes",0
"10970","Namibia",2010,"VolcanicActivities",0
"10971","Namibia",2010,"Floods",11.6
"10972","Namibia",2010,"MassMovements",0
"10973","Namibia",2010,"Storms",0
"10974","Namibia",2010,"Landslides",0
"10975","Namibia",2010,"Fog",0
"10976","Namibia",2010,"Wildfires",0
"10977","Namibia",2010,"ExtremeTemperature",0
"10978","Namibia",2010,"GlacialLakeOutbursts",0
"10979","Nepal",1950,"Drought",0
"10980","Nepal",1950,"Earthquakes",0
"10981","Nepal",1950,"VolcanicActivities",0
"10982","Nepal",1950,"Floods",6
"10983","Nepal",1950,"MassMovements",0
"10984","Nepal",1950,"Storms",0
"10985","Nepal",1950,"Landslides",0
"10986","Nepal",1950,"Fog",0
"10987","Nepal",1950,"Wildfires",0
"10988","Nepal",1950,"ExtremeTemperature",0
"10989","Nepal",1950,"GlacialLakeOutbursts",0
"10990","Nepal",1960,"Drought",0
"10991","Nepal",1960,"Earthquakes",8
"10992","Nepal",1960,"VolcanicActivities",0
"10993","Nepal",1960,"Floods",27.6
"10994","Nepal",1960,"MassMovements",15
"10995","Nepal",1960,"Storms",0
"10996","Nepal",1960,"Landslides",0
"10997","Nepal",1960,"Fog",0
"10998","Nepal",1960,"Wildfires",0
"10999","Nepal",1960,"ExtremeTemperature",0
"11000","Nepal",1960,"GlacialLakeOutbursts",0
"11001","Nepal",1970,"Drought",0
"11002","Nepal",1970,"Earthquakes",0
"11003","Nepal",1970,"VolcanicActivities",0
"11004","Nepal",1970,"Floods",48
"11005","Nepal",1970,"MassMovements",0
"11006","Nepal",1970,"Storms",0
"11007","Nepal",1970,"Landslides",40.1
"11008","Nepal",1970,"Fog",0
"11009","Nepal",1970,"Wildfires",0
"11010","Nepal",1970,"ExtremeTemperature",0
"11011","Nepal",1970,"GlacialLakeOutbursts",0
"11012","Nepal",1980,"Drought",0
"11013","Nepal",1980,"Earthquakes",80.9
"11014","Nepal",1980,"VolcanicActivities",0
"11015","Nepal",1980,"Floods",151.1
"11016","Nepal",1980,"MassMovements",0
"11017","Nepal",1980,"Storms",7.1
"11018","Nepal",1980,"Landslides",17.6
"11019","Nepal",1980,"Fog",0
"11020","Nepal",1980,"Wildfires",0
"11021","Nepal",1980,"ExtremeTemperature",0
"11022","Nepal",1980,"GlacialLakeOutbursts",0
"11023","Nepal",1990,"Drought",0
"11024","Nepal",1990,"Earthquakes",0
"11025","Nepal",1990,"VolcanicActivities",0
"11026","Nepal",1990,"Floods",253.7
"11027","Nepal",1990,"MassMovements",0
"11028","Nepal",1990,"Storms",2.6
"11029","Nepal",1990,"Landslides",22.8
"11030","Nepal",1990,"Fog",0
"11031","Nepal",1990,"Wildfires",8.8
"11032","Nepal",1990,"ExtremeTemperature",0
"11033","Nepal",1990,"GlacialLakeOutbursts",0
"11034","Nepal",2000,"Drought",0
"11035","Nepal",2000,"Earthquakes",0
"11036","Nepal",2000,"VolcanicActivities",0
"11037","Nepal",2000,"Floods",106.5
"11038","Nepal",2000,"MassMovements",0
"11039","Nepal",2000,"Storms",0
"11040","Nepal",2000,"Landslides",80.1
"11041","Nepal",2000,"Fog",0
"11042","Nepal",2000,"Wildfires",0
"11043","Nepal",2000,"ExtremeTemperature",12.6
"11044","Nepal",2000,"GlacialLakeOutbursts",0
"11045","Nepal",2010,"Drought",0
"11046","Nepal",2010,"Earthquakes",897.6
"11047","Nepal",2010,"VolcanicActivities",0
"11048","Nepal",2010,"Floods",132.3
"11049","Nepal",2010,"MassMovements",0
"11050","Nepal",2010,"Storms",11.1
"11051","Nepal",2010,"Landslides",28.8
"11052","Nepal",2010,"Fog",0
"11053","Nepal",2010,"Wildfires",1.1
"11054","Nepal",2010,"ExtremeTemperature",14.1
"11055","Nepal",2010,"GlacialLakeOutbursts",0
"11056","Netherlands",1950,"Drought",0
"11057","Netherlands",1950,"Earthquakes",0
"11058","Netherlands",1950,"VolcanicActivities",0
"11059","Netherlands",1950,"Floods",200
"11060","Netherlands",1950,"MassMovements",0
"11061","Netherlands",1950,"Storms",0
"11062","Netherlands",1950,"Landslides",0
"11063","Netherlands",1950,"Fog",0
"11064","Netherlands",1950,"Wildfires",0
"11065","Netherlands",1950,"ExtremeTemperature",0
"11066","Netherlands",1950,"GlacialLakeOutbursts",0
"11067","Netherlands",1960,"Drought",0
"11068","Netherlands",1960,"Earthquakes",0
"11069","Netherlands",1960,"VolcanicActivities",0
"11070","Netherlands",1960,"Floods",0
"11071","Netherlands",1960,"MassMovements",0
"11072","Netherlands",1960,"Storms",0
"11073","Netherlands",1960,"Landslides",0
"11074","Netherlands",1960,"Fog",0
"11075","Netherlands",1960,"Wildfires",0
"11076","Netherlands",1960,"ExtremeTemperature",0
"11077","Netherlands",1960,"GlacialLakeOutbursts",0
"11078","Netherlands",1970,"Drought",0
"11079","Netherlands",1970,"Earthquakes",0
"11080","Netherlands",1970,"VolcanicActivities",0
"11081","Netherlands",1970,"Floods",0
"11082","Netherlands",1970,"MassMovements",0
"11083","Netherlands",1970,"Storms",0
"11084","Netherlands",1970,"Landslides",0
"11085","Netherlands",1970,"Fog",0
"11086","Netherlands",1970,"Wildfires",0
"11087","Netherlands",1970,"ExtremeTemperature",0
"11088","Netherlands",1970,"GlacialLakeOutbursts",0
"11089","Netherlands",1980,"Drought",0
"11090","Netherlands",1980,"Earthquakes",0
"11091","Netherlands",1980,"VolcanicActivities",0
"11092","Netherlands",1980,"Floods",0
"11093","Netherlands",1980,"MassMovements",0
"11094","Netherlands",1980,"Storms",0
"11095","Netherlands",1980,"Landslides",0
"11096","Netherlands",1980,"Fog",0
"11097","Netherlands",1980,"Wildfires",0
"11098","Netherlands",1980,"ExtremeTemperature",0
"11099","Netherlands",1980,"GlacialLakeOutbursts",0
"11100","Netherlands",1990,"Drought",0
"11101","Netherlands",1990,"Earthquakes",0
"11102","Netherlands",1990,"VolcanicActivities",0
"11103","Netherlands",1990,"Floods",0.1
"11104","Netherlands",1990,"MassMovements",0
"11105","Netherlands",1990,"Storms",2.3
"11106","Netherlands",1990,"Landslides",0
"11107","Netherlands",1990,"Fog",0
"11108","Netherlands",1990,"Wildfires",0
"11109","Netherlands",1990,"ExtremeTemperature",0
"11110","Netherlands",1990,"GlacialLakeOutbursts",0
"11111","Netherlands",2000,"Drought",0
"11112","Netherlands",2000,"Earthquakes",0
"11113","Netherlands",2000,"VolcanicActivities",0
"11114","Netherlands",2000,"Floods",0
"11115","Netherlands",2000,"MassMovements",0
"11116","Netherlands",2000,"Storms",1.1
"11117","Netherlands",2000,"Landslides",0
"11118","Netherlands",2000,"Fog",0
"11119","Netherlands",2000,"Wildfires",0
"11120","Netherlands",2000,"ExtremeTemperature",196.5
"11121","Netherlands",2000,"GlacialLakeOutbursts",0
"11122","Netherlands",2010,"Drought",0
"11123","Netherlands",2010,"Earthquakes",0
"11124","Netherlands",2010,"VolcanicActivities",0
"11125","Netherlands",2010,"Floods",0
"11126","Netherlands",2010,"MassMovements",0
"11127","Netherlands",2010,"Storms",0.5
"11128","Netherlands",2010,"Landslides",0
"11129","Netherlands",2010,"Fog",0
"11130","Netherlands",2010,"Wildfires",0
"11131","Netherlands",2010,"ExtremeTemperature",40.1
"11132","Netherlands",2010,"GlacialLakeOutbursts",0
"11133","Netherlands Antilles",1950,"Drought",0
"11134","Netherlands Antilles",1950,"Earthquakes",0
"11135","Netherlands Antilles",1950,"VolcanicActivities",0
"11136","Netherlands Antilles",1950,"Floods",0
"11137","Netherlands Antilles",1950,"MassMovements",0
"11138","Netherlands Antilles",1950,"Storms",0
"11139","Netherlands Antilles",1950,"Landslides",0
